direction,slice,function,base,test
better,shadow::O2-noinline::chage,main,0.045454545454545456,0.09090909090909091
better,shadow::O2-noinline::chage,open_files,0.0,0.09090909090909091
better,shadow::O2-noinline::check_subid_range,main,0.16666666666666666,0.3333333333333333
better,shadow::O2-noinline::chfn,main,0.05263157894736842,0.10526315789473684
better,shadow::O2-noinline::chgpasswd,main,0.038461538461538464,0.07692307692307693
better,shadow::O2-noinline::chpasswd,main,0.08333333333333333,0.125
better,shadow::O2-noinline::chsh,main,0.05555555555555555,0.1111111111111111
better,shadow::O2-noinline::expiry,main,0.125,0.25
better,shadow::O2-noinline::faillog,print_one,0.058823529411764705,0.11764705882352941
better,shadow::O2-noinline::free_subid_range,main,0.14285714285714285,0.2857142857142857
better,shadow::O2-noinline::get_subid_owners,main,0.14285714285714285,0.2857142857142857
better,shadow::O2-noinline::getsubids,main,0.125,0.25
better,shadow::O2-noinline::gpasswd,main,0.06666666666666667,0.13333333333333333
better,shadow::O2-noinline::groupadd,main,0.25,0.5
better,shadow::O2-noinline::groupdel,main,0.2,0.4
better,shadow::O2-noinline::groupmems,main,0.1,0.2
better,shadow::O2-noinline::groupmod,main,0.2,0.4
better,shadow::O2-noinline::groups,main,0.1111111111111111,0.2222222222222222
better,shadow::O2-noinline::grpck,close_files,0.0,0.09090909090909091
better,shadow::O2-noinline::grpck,main,0.4,0.6
better,shadow::O2-noinline::grpconv,main,0.034482758620689655,0.06896551724137931
better,shadow::O2-noinline::grpunconv,main,0.037037037037037035,0.07407407407407407
better,shadow::O2-noinline::id,main,0.043478260869565216,0.08695652173913043
better,shadow::O2-noinline::login,main,0.1044776119402985,0.13432835820895522
better,shadow::O2-noinline::login,setup_tty,0.0,0.3333333333333333
better,shadow::O2-noinline::logoutd,main,0.047619047619047616,0.09523809523809523
better,shadow::O2-noinline::logoutd,send_mesg_to_tty,0.14285714285714285,0.42857142857142855
better,shadow::O2-noinline::new_subid_range,main,0.1111111111111111,0.2222222222222222
better,shadow::O2-noinline::newgidmap,main,0.08333333333333333,0.20833333333333334
better,shadow::O2-noinline::newgidmap,write_setgroups,0.05263157894736842,0.10526315789473684
better,shadow::O2-noinline::newgrp,main,0.03225806451612903,0.06451612903225806
better,shadow::O2-noinline::newuidmap,main,0.08695652173913043,0.17391304347826086
better,shadow::O2-noinline::newusers,main,0.1891891891891892,0.21621621621621623
better,shadow::O2-noinline::pwck,close_files,0.0,0.058823529411764705
better,shadow::O2-noinline::pwck,main,0.2857142857142857,0.42857142857142855
better,shadow::O2-noinline::pwconv,main,0.02702702702702703,0.05405405405405406
better,shadow::O2-noinline::pwunconv,main,0.037037037037037035,0.07407407407407407
better,shadow::O2-noinline::su,main,0.041666666666666664,0.08333333333333333
better,shadow::O2-noinline::su,prepare_pam_close_session,0.03571428571428571,0.07142857142857142
better,shadow::O2-noinline::sulogin,main,0.08333333333333333,0.25
better,shadow::O2-noinline::useradd,faillog_reset,0.047619047619047616,0.09523809523809523
better,shadow::O2-noinline::useradd,lastlog_reset,0.045454545454545456,0.09090909090909091
better,shadow::O2-noinline::useradd,main,0.16666666666666666,0.2222222222222222
better,shadow::O2-noinline::useradd,process_flags,0.09523809523809523,0.14285714285714285
better,shadow::O2-noinline::usermod,main,0.09090909090909091,0.2727272727272727
better,shadow::O2-noinline::usermod,move_home,0.0,0.1111111111111111
better,shadow::O2-noinline::usermod,move_mailbox,0.0,0.045454545454545456
better,shadow::O2-noinline::usermod,process_flags,0.06896551724137931,0.10344827586206896
better,shadow::O2-noinline::vipw,create_backup_file,0.14285714285714285,0.2857142857142857
better,shadow::O2-noinline::vipw,vipwedit,0.11428571428571428,0.22857142857142856
better,shadow::O2::check_subid_range,main,0.16666666666666666,0.3333333333333333
better,shadow::O2::faillog,print_one,0.05555555555555555,0.1111111111111111
better,shadow::O2::free_subid_range,main,0.1111111111111111,0.2222222222222222
better,shadow::O2::get_subid_owners,main,0.1111111111111111,0.2222222222222222
better,shadow::O2::getsubids,main,0.125,0.25
better,shadow::O2::groups,main,0.07142857142857142,0.14285714285714285
better,shadow::O2::id,main,0.041666666666666664,0.08333333333333333
better,shadow::O2::login,main,0.07407407407407407,0.1111111111111111
better,shadow::O2::logoutd,main,0.0967741935483871,0.1935483870967742
better,shadow::O2::new_subid_range,main,0.1,0.2
better,shadow::O2::newgidmap,main,0.11538461538461539,0.19230769230769232
better,shadow::O2::newgidmap,write_setgroups,0.05263157894736842,0.10526315789473684
better,shadow::O2::newgrp,main,0.078125,0.09375
better,shadow::O2::newuidmap,main,0.08,0.16
better,shadow::O2::pwck,main,0.0425531914893617,0.06382978723404255
better,shadow::O2::su,main,0.05,0.075
better,shadow::O2::su,prepare_pam_close_session,0.03571428571428571,0.07142857142857142
better,shadow::O2::sulogin,main,0.08333333333333333,0.25
better,shadow::O2::useradd,main,0.06451612903225806,0.08064516129032258
better,shadow::O2::useradd,process_flags,0.09523809523809523,0.14285714285714285
better,shadow::O2::usermod,main,0.02040816326530612,0.04081632653061224
better,shadow::O2::usermod,move_mailbox,0.0,0.045454545454545456
better,shadow::O2::usermod,process_flags,0.06896551724137931,0.10344827586206896
better,shadow::O2::vipw,vipwedit,0.07142857142857142,0.16666666666666666
better,tar::O0::tar,_transform_name_to_obstack,0.14285714285714285,0.2857142857142857
better,tar::O0::tar,add_file_id,0.4,0.6
better,tar::O0::tar,addname,0.2,0.4
better,tar::O0::tar,append_file,0.625,0.75
better,tar::O0::tar,apply_delayed_links,0.125,0.25
better,tar::O0::tar,apply_nonancestor_delayed_set_stat,0.7,0.8
better,tar::O0::tar,check_compressed_archive,0.0,0.5
better,tar::O0::tar,create_placeholder_file,0.25,0.375
better,tar::O0::tar,decode_timespec,0.75,0.8333333333333334
better,tar::O0::tar,delay_set_stat,0.6666666666666666,0.7777777777777778
better,tar::O0::tar,dump_file0,0.5555555555555556,0.6111111111111112
better,tar::O0::tar,extract_dir,0.6,0.7
better,tar::O0::tar,extract_fifo,0.25,0.5
better,tar::O0::tar,extract_file,0.7333333333333333,0.8
better,tar::O0::tar,extract_link,0.5,0.75
better,tar::O0::tar,extract_node,0.25,0.5
better,tar::O0::tar,extract_symlink,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,find_delayed_link_source,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,flush_deferred_unlinks,0.25,0.375
better,tar::O0::tar,format_checkpoint_string,0.5,0.65
better,tar::O0::tar,format_total_stats,0.5,0.6666666666666666
better,tar::O0::tar,get_date_or_file,0.16666666666666666,0.3333333333333333
better,tar::O0::tar,getwidth,0.25,0.5
better,tar::O0::tar,make_directories,0.6666666666666666,0.7777777777777778
better,tar::O0::tar,map_read,0.6111111111111112,0.6666666666666666
better,tar::O0::tar,maybe_backup_file,0.5,0.75
better,tar::O0::tar,note_directory,0.25,0.375
better,tar::O0::tar,open_output_file,0.8333333333333334,0.9166666666666666
better,tar::O0::tar,queue_deferred_unlink,0.0,0.2
better,tar::O0::tar,read_num,0.5714285714285714,0.6428571428571429
better,tar::O0::tar,read_obstack,0.3333333333333333,0.4444444444444444
better,tar::O0::tar,rename_directory,0.25,0.5
better,tar::O0::tar,repair_delayed_set_stat,0.0,0.25
better,tar::O0::tar,restore_parent_fd,0.4,0.6
better,tar::O0::tar,run_checkpoint_actions,0.25,0.5
better,tar::O0::tar,set_xattr,0.5714285714285714,0.7142857142857143
better,tar::O0::tar,sparse_dump_region,0.5555555555555556,0.6666666666666666
better,tar::O0::tar,sys_detect_dev_null_output,0.0,0.5
better,tar::O0::tar,sys_exec_info_script,0.6363636363636364,0.7272727272727273
better,tar::O0::tar,tar_checksum,0.75,0.875
better,tar::O0::tar,tar_savedir,0.6,0.8
better,tar::O0::tar,tartime,0.5,0.625
better,tar::O0::tar,update_parent_directory,0.0,0.3333333333333333
better,tar::O0::tar,utf8_convert,0.6666666666666666,0.7777777777777778
better,tar::O0::tar,write_extended,0.125,0.25
better,tar::O0::tar,xattrs_mask_add,0.0,0.3333333333333333
better,tar::O0::tar,xattrs_masked_out,0.0,0.5
better,tar::O2-noinline::tar,add_file_id,0.2,0.4
better,tar::O2-noinline::tar,addname,0.2,0.4
better,tar::O2-noinline::tar,append_file,0.1,0.2
better,tar::O2-noinline::tar,apply_delayed_links,0.0,0.125
better,tar::O2-noinline::tar,apply_nonancestor_delayed_set_stat,0.3,0.4
better,tar::O2-noinline::tar,change_tape_menu,0.14285714285714285,0.21428571428571427
better,tar::O2-noinline::tar,check_compressed_archive,0.0,0.25
better,tar::O2-noinline::tar,create_placeholder_file,0.1,0.2
better,tar::O2-noinline::tar,decode_timespec,0.08333333333333333,0.16666666666666666
better,tar::O2-noinline::tar,delay_set_stat,0.5555555555555556,0.6666666666666666
better,tar::O2-noinline::tar,dump_file0,0.2222222222222222,0.2777777777777778
better,tar::O2-noinline::tar,extract_dir,0.1,0.2
better,tar::O2-noinline::tar,extract_fifo,0.0,0.25
better,tar::O2-noinline::tar,extract_file,0.2857142857142857,0.35714285714285715
better,tar::O2-noinline::tar,extract_link,0.08333333333333333,0.3333333333333333
better,tar::O2-noinline::tar,extract_node,0.0,0.25
better,tar::O2-noinline::tar,extract_symlink,0.0,0.3333333333333333
better,tar::O2-noinline::tar,file_removed_diag,0.0,0.3333333333333333
better,tar::O2-noinline::tar,find_delayed_link_source,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,flush_deferred_unlinks,0.125,0.25
better,tar::O2-noinline::tar,format_checkpoint_string,0.22727272727272727,0.3181818181818182
better,tar::O2-noinline::tar,format_total_stats,0.16666666666666666,0.3333333333333333
better,tar::O2-noinline::tar,get_date_or_file,0.16666666666666666,0.3333333333333333
better,tar::O2-noinline::tar,getwidth,0.0,0.25
better,tar::O2-noinline::tar,is_directory_link,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,make_directories,0.125,0.25
better,tar::O2-noinline::tar,maybe_backup_file,0.16666666666666666,0.3333333333333333
better,tar::O2-noinline::tar,maybe_recoverable,0.2,0.4
better,tar::O2-noinline::tar,note_directory,0.25,0.375
better,tar::O2-noinline::tar,open_output_file,0.42857142857142855,0.5
better,tar::O2-noinline::tar,read_num,0.21428571428571427,0.2857142857142857
better,tar::O2-noinline::tar,read_obstack,0.1111111111111111,0.2222222222222222
better,tar::O2-noinline::tar,rename_directory,0.0,0.25
better,tar::O2-noinline::tar,repair_delayed_set_stat,0.0,0.25
better,tar::O2-noinline::tar,restore_parent_fd,0.0,0.2
better,tar::O2-noinline::tar,run_checkpoint_actions,0.0,0.25
better,tar::O2-noinline::tar,sparse_dump_region,0.1111111111111111,0.2222222222222222
better,tar::O2-noinline::tar,sys_detect_dev_null_output,0.0,0.5
better,tar::O2-noinline::tar,update_parent_directory,0.0,0.3333333333333333
better,tar::O2-noinline::tar,utf8_convert,0.5555555555555556,0.6666666666666666
better,tar::O2-noinline::tar,write_extended,0.0,0.09090909090909091
better,tar::O2-noinline::tar,xattrs_mask_add,0.0,0.3333333333333333
better,tar::O2-noinline::tar,xattrs_masked_out,0.0,0.5
better,tar::O2::tar,addname,0.14285714285714285,0.2857142857142857
better,tar::O2::tar,apply_delayed_links,0.0,0.125
better,tar::O2::tar,apply_nonancestor_delayed_set_stat,0.3,0.4
better,tar::O2::tar,check_compressed_archive,0.0,0.25
better,tar::O2::tar,checkpoint_run,0.0,0.2
better,tar::O2::tar,create_placeholder_file,0.1,0.2
better,tar::O2::tar,decode_timespec,0.08333333333333333,0.16666666666666666
better,tar::O2::tar,delay_set_stat,0.5555555555555556,0.6666666666666666
better,tar::O2::tar,dump_file0,0.06521739130434782,0.08695652173913043
better,tar::O2::tar,extract_dir,0.2,0.3
better,tar::O2::tar,extract_fifo,0.0,0.25
better,tar::O2::tar,extract_file,0.35714285714285715,0.42857142857142855
better,tar::O2::tar,extract_link,0.08333333333333333,0.3333333333333333
better,tar::O2::tar,extract_node,0.0,0.25
better,tar::O2::tar,extract_symlink,0.0,0.3333333333333333
better,tar::O2::tar,file_removed_diag,0.0,0.3333333333333333
better,tar::O2::tar,find_delayed_link_source,0.3333333333333333,0.6666666666666666
better,tar::O2::tar,flush_deferred_unlinks,0.125,0.25
better,tar::O2::tar,format_checkpoint_string,0.17647058823529413,0.23529411764705882
better,tar::O2::tar,format_total_stats,0.125,0.25
better,tar::O2::tar,get_date_or_file,0.16666666666666666,0.3333333333333333
better,tar::O2::tar,getwidth,0.0,0.25
better,tar::O2::tar,main,0.12,0.2
better,tar::O2::tar,make_directories,0.125,0.25
better,tar::O2::tar,maybe_backup_file,0.08333333333333333,0.25
better,tar::O2::tar,maybe_recoverable,0.2,0.4
better,tar::O2::tar,note_directory,0.16666666666666666,0.25
better,tar::O2::tar,read_num,0.1875,0.25
better,tar::O2::tar,read_obstack,0.09090909090909091,0.18181818181818182
better,tar::O2::tar,rename_directory,0.2857142857142857,0.42857142857142855
better,tar::O2::tar,restore_parent_fd,0.0,0.2
better,tar::O2::tar,short_read,0.16666666666666666,0.3333333333333333
better,tar::O2::tar,sparse_dump_region,0.1111111111111111,0.2222222222222222
better,tar::O2::tar,sys_detect_dev_null_output,0.0,0.5
better,tar::O2::tar,update_archive,0.2,0.3
better,tar::O2::tar,update_parent_directory,0.0,0.3333333333333333
better,tar::O2::tar,xattrs_mask_add,0.0,0.25
better,tar::O2::tar,xattrs_masked_out,0.16666666666666666,0.3333333333333333
worse,coreutils::O0::factor,millerrabin2,0.75,0.5833333333333334
worse,coreutils::O2-noinline::factor,millerrabin2,0.5,0.3333333333333333
worse,coreutils::O2-noinline::factor,powm2,0.7142857142857143,0.42857142857142855
worse,coreutils::O2-noinline::shred,passname,0.2857142857142857,0.14285714285714285
worse,coreutils::O2::factor,millerrabin2,0.5,0.3333333333333333
worse,coreutils::O2::factor,powm2,0.7142857142857143,0.42857142857142855
worse,tar::O2-noinline::tar,write_directory_file_entry,0.16666666666666666,0.0
